"Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","ENU_A","CTL_A","ENU_B","CTL_B","ENU_C","CTL_C"
"ENSG00000125885.13","ENSG00000125885","MCM8",84515,"protein_coding","20",5950652,5998977,39.4,171.995783283952,187.167991437901,166.102822363115,211.785199133333,162.053917208298,221.451525647753
"ENSG00000125898.13","ENSG00000125898","FAM110A",83541,"protein_coding","20",833715,857463,51.88,49.8194682615585,42.2327775552187,65.5371680072155,83.4305329919192,30.8674128015805,34.9660303654346
"ENSG00000125901.6","ENSG00000125901","MRPS26",64949,"protein_coding","20",3046052,3048250,60.25,268.076186359815,225.561425579009,181.92213877865,186.114265905051,336.234318017216,283.058341053519
"ENSG00000125912.11","ENSG00000125912","NCLN",56926,"protein_coding","19",3185563,3209575,60.96,1797.05939086336,1726.74470049633,1415.82881919036,1622.08209336212,1902.75551769743,1732.48355215404
"ENSG00000125944.21","ENSG00000125944","HNRNPR",10236,"protein_coding","1",23303771,23344336,38.85,1579.98885058086,1852.48319730846,1476.84618250742,1873.17590900126,2814.44660294411,2948.80189415165
"ENSG00000125945.15","ENSG00000125945","ZNF436",80818,"protein_coding","1",23359448,23369836,46.42,215.884362466754,232.280276553703,256.498916166171,282.380265511111,168.668362808636,188.150544347339
"ENSG00000125952.20","ENSG00000125952","MAX",4149,"protein_coding","14",65006174,65102695,44.69,406.858990802728,477.998255056793,427.121543219439,413.141581642677,614.041033231441,579.437074627203
"ENSG00000125954.13","ENSG00000125954","CHURC1-FNTB",100529261,"protein_coding","14",64914485,65061803,44.95,5.93088907875697,21.1163887776093,12.4294628979202,2.40664999015152,0,6.66019626008279
"ENSG00000125962.16","ENSG00000125962","ARMCX5",64860,"protein_coding","X",102599168,102604159,45.27,105.569825601874,111.340959009213,114.125068426358,124.343582824495,154.337064007903,155.682087579435
"ENSG00000125965.9","ENSG00000125965","GDF5",8200,"protein_coding","20",35433347,35454746,48.34,128.107204101151,86.3852268174928,102.825556700976,85.0349663186869,34.1746356017499,30.8034077028829
"ENSG00000125966.10","ENSG00000125966","MMP24",10893,"protein_coding","20",35226690,35276998,49.13,11.8617781575139,14.3975378029155,20.3391211056876,17.6487665944445,8.81926080045158,19.148064247738
"ENSG00000125967.17","ENSG00000125967","NECAB3",63941,"protein_coding","20",33657087,33674463,59.54,357.039522541169,296.589278740059,352.544765831918,306.446765412626,254.656155613039,183.155397152277
"ENSG00000125968.9","ENSG00000125968","ID1",3397,"protein_coding","20",31605283,31606515,58.56,163.692538573692,129.577840226239,262.148672028862,249.489382312374,245.836894812588,223.116574712773
"ENSG00000125970.12","ENSG00000125970","RALY",22913,"protein_coding","20",33993646,34108308,44.86,3487.3627783091,3694.40820022811,3331.09605664261,4186.76876620025,2850.82605374597,2606.6343112899
"ENSG00000125971.18","ENSG00000125971","DYNLRB1",83658,"protein_coding","20",34516395,34540958,48.33,2337.956474846,2471.57732283382,2337.86897598153,2615.22632263131,1984.3336801016,1809.9083336775
"ENSG00000125977.7","ENSG00000125977","EIF2S2",8894,"protein_coding","20",34088309,34112243,42.17,2260.85491682216,2241.21671798717,2238.43327279817,2052.07022493586,4078.90812020885,3948.66385769658
"ENSG00000125991.21","ENSG00000125991","ERGIC3",51614,"protein_coding","20",35542038,35557634,50.91,4029.44604010748,3775.03441192443,4290.42460212754,3682.17448493182,3420.77078297515,3204.38692563233
"ENSG00000125995.16","ENSG00000125995","ROMO1",140823,"protein_coding","20",35699272,35700984,50.26,485.14672664232,517.351525051429,398.872763905984,459.67014811894,597.504919230594,521.160357351478
"ENSG00000126001.16","ENSG00000126001","CEP250",11190,"protein_coding","20",35455164,35519280,47.9,666.631932452283,693.001486246998,627.1229007587,636.157814063384,920.510346047133,1025.67022405275
"ENSG00000126003.7","ENSG00000126003","PLAGL2",5326,"protein_coding","20",32192504,32207743,48.45,575.296240639426,523.110540172595,509.607978814727,600.058064211111,323.005426816539,305.536503431298
"ENSG00000126005.17","ENSG00000126005","MMP24OS",101410538,"protein_coding","20",35201745,35278131,47.16,1234.8111061972,1081.73500692572,1149.16034247135,1151.98312861919,989.962024850689,825.031811717755
"ENSG00000126010.6","ENSG00000126010","GRPR",2925,"protein_coding","X",16123565,16153518,38.75,29.6544453937848,70.0680173075219,49.7178515916807,48.1329998030303,11.0240760005645,22.4781623777794
"ENSG00000126012.13","ENSG00000126012","KDM5C",8242,"protein_coding","X",53176283,53225422,46.95,3305.87757249913,3209.69109419662,3409.06268754774,3536.17105219596,3848.50493179706,3897.04733668094
"ENSG00000126016.17","ENSG00000126016","AMOT",154796,"protein_coding","X",112774503,112840831,41.97,223.001429361262,233.240112407231,204.521162229414,208.576332479798,234.812818812023,257.250080545698
"ENSG00000126062.4","ENSG00000126062","TMEM115",11070,"protein_coding","3",50354750,50359521,57.29,1340.38093179907,1218.99153398018,1432.77808677843,1313.22867795934,988.859617250633,946.580393464266
"ENSG00000126067.12","ENSG00000126067","PSMB2",5690,"protein_coding","1",35599541,35641526,40.99,1563.38236116034,1670.11438513819,1507.35486416596,1615.66436005505,1630.46084048349,1564.31359658694
"ENSG00000126070.20","ENSG00000126070","AGO3",192669,"protein_coding","1",35930718,36072500,38.75,549.200328692895,653.648216252362,606.783779653012,539.891814457323,481.752121224667,578.604550094692
"ENSG00000126088.14","ENSG00000126088","UROD",7389,"protein_coding","1",45010950,45015575,53.72,800.670025632191,800.5031018421,827.124258297961,851.151879850253,1038.46795925317,935.757574541632
"ENSG00000126091.21","ENSG00000126091","ST3GAL3",6487,"protein_coding","1",43705824,43931165,44.35,384.321612303451,366.65729604758,476.839394811119,361.799715186111,228.198373211685,230.609295505367
"ENSG00000126106.14","ENSG00000126106","TMEM53",79639,"protein_coding","1",44635238,44674481,51.53,39.143867919796,39.3532699946356,61.0173633170627,45.7263498128788,58.4276028029917,50.7839964831313
"ENSG00000126107.15","ENSG00000126107","HECTD3",79654,"protein_coding","1",45002540,45011324,56.65,1075.86327888651,1124.92762033446,1271.19506910547,1318.84419460303,896.257378845891,835.85463064039
"ENSG00000126214.22","ENSG00000126214","KLC1",3831,"protein_coding","14",103561896,103714249,49.58,2749.56017691173,2883.3469039972,2835.04749189834,2884.77112152828,3580.61988498334,3647.28997692784
"ENSG00000126215.14","ENSG00000126215","XRCC3",7517,"protein_coding","14",103697609,103715504,59.79,100.825114338868,102.702436327464,67.7970703522919,77.0127996848485,115.752798005927,123.213630811532
"ENSG00000126216.15","ENSG00000126216","TUBGCP3",10426,"protein_coding","13",112485011,112588205,42.88,515.987349851856,527.909719440234,517.517637022495,554.331714398233,363.794508018627,467.878787270816
"ENSG00000126218.12","ENSG00000126218","F10",2159,"protein_coding","13",113122799,113149529,48.54,644.094553953007,711.238367464024,1318.65301835208,1240.22696159141,241.427264412362,228.111721907835
"ENSG00000126226.22","ENSG00000126226","PCID2",55795,"protein_coding","13",113177536,113208715,43.4,1198.03959390891,1232.42923592956,1514.13457120119,1392.64812763434,903.974232046286,995.699340882377
"ENSG00000126243.9","ENSG00000126243","LRFN3",79414,"protein_coding","19",35935358,35946624,56.69,257.400586018052,254.35650118484,303.956865412775,261.522632263131,173.077993208862,154.849563046925
"ENSG00000126246.10","ENSG00000126246","IGFLR1",79713,"protein_coding","19",35738801,35742453,57.9,13.0479559732653,13.4377019493878,4.51980469015279,12.0332499507576,3.30722280016934,6.66019626008279
"ENSG00000126247.11","ENSG00000126247","CAPNS1",826,"protein_coding","19",36139953,36150353,53.78,6356.72691461172,6691.01573494158,7163.89043389217,7154.97042072046,6810.67415314873,6127.38055927616
"ENSG00000126249.8","ENSG00000126249","PDCD2L",84306,"protein_coding","19",34404399,34426168,45.05,71.1706689450836,56.6303153581342,48.5879004191425,65.7817663974748,63.9396408032739,49.1189474181106
"ENSG00000126254.12","ENSG00000126254","RBM42",79171,"protein_coding","19",35629030,35637686,53.79,1326.14679801006,1201.71448861668,1222.60716868633,1289.96439472121,1221.46762086254,1118.0804471614
"ENSG00000126261.13","ENSG00000126261","UBA2",10054,"protein_coding","19",34428352,34471251,42.17,1914.49099462275,1944.62743924712,2255.38254038624,2013.56382509344,1832.20143129381,1860.69233016063
"ENSG00000126264.10","ENSG00000126264","HCST",10870,"protein_coding","19",35902529,35904377,58.73,2.37235563150279,7.67868682822158,6.77970703522919,3.20886665353535,1.10240760005645,1.6650490650207
"ENSG00000126267.11","ENSG00000126267","COX6B1",1340,"protein_coding","19",35648323,35658782,48.83,1333.26386490457,1345.68986664583,1369.5008211163,1287.55774473106,994.371655250915,908.28426496879
"ENSG00000126351.13","ENSG00000126351","THRA",7067,"protein_coding","17",40058290,40093867,54.9,992.830831783916,819.699818912654,1061.02415101337,861.580696474243,1004.29332365142,932.42747641159
"ENSG00000126353.3","ENSG00000126353","CCR7",1236,"protein_coding","17",40553769,40565472,53.29,21.3512006835251,13.4377019493878,39.5482910388369,20.055416584596,56.2227876028788,46.6213738205795
"ENSG00000126368.6","ENSG00000126368","NR1D1",9572,"protein_coding","17",40092793,40100589,56.53,578.85477408668,464.560553107406,884.751768097409,541.496247784091,225.993558011572,233.939393635408
"ENSG00000126391.14","ENSG00000126391","FRMD8",83786,"protein_coding","11",65386621,65413525,56.25,476.84348193206,525.990047733178,346.895009969227,488.549948000758,444.270262822748,428.750134242829
"ENSG00000126432.14","ENSG00000126432","PRDX5",25824,"protein_coding","11",64318121,64321811,57.3,2345.0735417405,2190.34541775021,2169.50625127334,2076.93894150076,2822.1634561445,2470.93281249071
"ENSG00000126453.11","ENSG00000126453","BCL2L12",83596,"protein_coding","19",49665142,49673916,54.34,218.256718098256,144.935213882682,134.464189532046,162.047766003535,174.180400808919,177.327725424704
"ENSG00000126456.16","ENSG00000126456","IRF3",3661,"protein_coding","19",49659569,49665875,57.17,603.764508217459,731.394920388106,674.580850005304,639.36668071692,694.516788035562,607.742908732554
"ENSG00000126457.22","ENSG00000126457","PRMT1",3276,"protein_coding","19",49675786,49689029,58.23,2128.003001458,2172.10853653318,1967.244991389,2032.01480835126,2931.30180855009,2584.15614891212
"ENSG00000126458.4","ENSG00000126458","RRAS",6237,"protein_coding","19",49635292,49640143,59.05,3683.08211790808,3432.37301221505,4116.41212155665,3974.98356706692,1932.52052289895,1739.97627294663
"ENSG00000126461.15","ENSG00000126461","SCAF1",58506,"protein_coding","19",49642209,49658642,58.14,2590.61234960104,2610.75352159534,2361.59795060483,2573.51105613535,2653.49509333587,2264.46672842815
"ENSG00000126464.15","ENSG00000126464","PRR12",57479,"protein_coding","19",49591182,49626439,55.73,780.505002764417,820.659654766181,823.734404780346,800.612230057071,900.667009246117,785.070634157259
"ENSG00000126522.17","ENSG00000126522","ASL",435,"protein_coding","7",66075800,66094697,54.28,504.125571694342,510.632674076735,545.76641633595,574.387130982829,696.721603235674,581.102123692223
"ENSG00000126524.12","ENSG00000126524","SBDS",51119,"protein_coding","7",66987680,66995693,43.01,1932.28366185902,1850.5635256014,2111.87874147389,2093.78549143182,2035.0444297042,2147.9132938767
"ENSG00000126561.18","ENSG00000126561","STAT5A",6776,"protein_coding","17",42287547,42311943,54.63,408.045168618479,368.576967754636,509.607978814727,409.932714989142,239.222449212249,183.155397152277
"ENSG00000126562.17","ENSG00000126562","WNK4",65266,"protein_coding","17",42780610,42797066,53.96,135.224270995659,131.497511933295,71.1869238699065,59.3640330904041,82.6805700042335,73.2621588609107
"ENSG00000126581.13","ENSG00000126581","BECN1",8678,"protein_coding","17",42810134,42833350,44.97,931.149585364844,809.141624523849,907.350791548173,876.020596415152,1343.83486446881,1142.2236586042
"ENSG00000126602.11","ENSG00000126602","TRAP1",10131,"protein_coding","16",3651639,3717553,50.86,996.38936523117,1014.54649717878,1244.07624096456,1058.12377900328,1100.20278485633,1091.43966212107
"ENSG00000126603.9","ENSG00000126603","GLIS2",84662,"protein_coding","16",4314761,4339597,62.05,760.339979896643,730.435084534578,778.536357878818,842.327496553031,530.258055627151,401.276824669988
"ENSG00000126653.18","ENSG00000126653","NSRP1",84081,"protein_coding","17",30115521,30186475,38.57,486.332904458071,469.359732375044,546.896367508488,488.549948000758,593.095288830369,556.958912249423
"ENSG00000126698.11","ENSG00000126698","DNAJC8",22826,"protein_coding","1",28199456,28233029,43.16,1379.52479971887,1606.76521880537,1517.5244247188,1621.27987669874,1548.88267807931,1593.45195522481
"ENSG00000126705.15","ENSG00000126705","AHDC1",27245,"protein_coding","1",27534035,27604431,56.39,709.334333819333,697.800665514636,708.47938518145,646.586630687374,397.969143620377,362.148171642002
"ENSG00000126709.16","ENSG00000126709","IFI6",2537,"protein_coding","1",27666064,27672212,50.06,304.847698648108,328.263861906473,336.725449416383,272.753665550505,176.385216009032,201.470936867504
"ENSG00000126746.18","ENSG00000126746","ZNF384",171017,"protein_coding","12",6666477,6689572,46.35,473.284948484806,552.865451631954,636.162510139005,470.09896474293,421.119703221563,494.519572311147
"ENSG00000126749.17","ENSG00000126749","EMG1",10436,"protein_coding","12",6970913,6979936,48.27,342.805388752153,388.733520678718,297.177158377546,299.226815442172,331.824687616991,307.201552496319
"ENSG00000126756.12","ENSG00000126756","UXT",8409,"protein_coding","X",47651796,47659180,45.02,627.488064532487,555.744959192537,564.975586269099,561.551664368687,499.39064282557,418.759839852705
"ENSG00000126767.18","ENSG00000126767","ELK1",2002,"protein_coding","X",47635521,47650604,49.22,922.846340654584,998.229287668805,888.141621615023,861.580696474243,902.87182444623,699.320607308693
"ENSG00000126768.13","ENSG00000126768","TIMM17B",10245,"protein_coding","X",48893447,48898143,52.95,505.311749510094,492.395792859709,487.008955363963,549.51841441793,379.228214419418,309.69912609385
"ENSG00000126773.13","ENSG00000126773","PCNX4",64430,"protein_coding","14",60091911,60169133,37.99,2117.32740111624,2125.07657971032,2077.98020629775,2278.2953240101,1655.81621528478,2087.13900300344
"ENSG00000126775.9","ENSG00000126775","ATG14",22863,"protein_coding","14",55366391,55411830,41.78,423.465480223247,477.038419203266,593.224365582554,559.947231041919,364.896915618684,406.27197186505
"ENSG00000126777.18","ENSG00000126777","KTN1",3895,"protein_coding","14",55559072,55701526,37.04,3786.27958787845,4033.23025652339,4490.4259596668,4093.71163324773,4688.53952304007,5141.67151278391
"ENSG00000126778.12","ENSG00000126778","SIX1",6495,"protein_coding","14",60643421,60658259,50.38,1078.23563451802,1349.52921005994,1545.77320403225,1423.13236084293,822.396069642109,1087.27703945852
"ENSG00000126787.13","ENSG00000126787","DLGAP5",9787,"protein_coding","14",55148112,55191608,39.09,208.767295572245,184.288483877318,255.368964993633,266.335932243434,343.951171217611,462.051115543243
"ENSG00000126790.12","ENSG00000126790","L3HYPDH",112849,"protein_coding","14",59460363,59484408,42.5,212.325829019499,247.637650210146,183.052089951188,188.520915895202,288.830791214789,258.082605078208
"ENSG00000126803.10","ENSG00000126803","HSPA2",3306,"protein_coding","14",64535905,64546173,45.54,3970.13714931991,5347.2455400028,4694.94712189621,6525.23033996414,2082.44795650663,2033.85743292278
"ENSG00000126804.14","ENSG00000126804","ZBTB1",22890,"protein_coding","14",64503712,64533690,39.55,1024.8576328092,996.30961596175,935.599570861628,929.769112861869,791.528656840529,790.065781352321
"ENSG00000126814.7","ENSG00000126814","TRMT5",57570,"protein_coding","14",60971441,60981170,37.4,313.150943358368,303.308129714752,288.13754899724,307.24898207601,327.415057216765,354.655450849408
"ENSG00000126821.8","ENSG00000126821","SGPP1",81537,"protein_coding","14",63684216,63728065,39.68,549.200328692895,600.857244308339,616.953340205856,545.50733110101,502.69786562574,606.910384200044
