"Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","ENU_A","CTL_A","C1E_A","ENU_B","CTL_B","C1E_B","ENU_C","CTL_C","C1E_C"
"ENSG00000115128.7","ENSG00000115128","SF3B6",51639,"protein_coding","2",24067586,24076373,43.05,759.67194698103,712.076716655737,736.866424684963,752.981379669049,685.450710070308,751.580193319542,793.51348661462,729.115401119693,711.445170183374
"ENSG00000115129.14","ENSG00000115129","TP53I3",9540,"protein_coding","2",24077433,24085861,49.47,258.507949855503,272.815007626057,336.395541704005,228.562914938063,246.565003622413,377.291255501288,571.01185088291,484.938580604199,365.225046714345
"ENSG00000115137.12","ENSG00000115137","DNAJC27",51277,"protein_coding","2",24943636,24972094,40.71,99.9889240007134,86.6704717367978,120.141264894287,90.4969917013649,85.4758679224364,106.081891467206,55.6254089329276,71.7162689625927,79.3248970239302
"ENSG00000115145.10","ENSG00000115145","STAM2",10254,"protein_coding","2",152116801,152175763,38.98,1352.28922825355,1495.06563745976,1403.65044484826,1673.03412863293,1530.34678914978,1330.02673358412,966.065775549416,1016.83424207676,1046.92338051375
"ENSG00000115159.16","ENSG00000115159","GPD2",2820,"protein_coding","2",156435290,156613735,37.9,588.959149906641,634.270270437475,870.022993276131,554.584128631441,536.689824551452,772.596417100781,808.271248168254,844.37369052386,924.630830935187
"ENSG00000115163.15","ENSG00000115163","CENPA",1058,"protein_coding","2",26764289,26801067,48.97,68.2851188297555,54.1690448354986,111.130670027216,60.3313278009099,74.7913844321319,125.096570126422,65.842320777751,96.4754570568212,257.805915327773
"ENSG00000115170.16","ENSG00000115170","ACVR1",90,"protein_coding","2",157736251,157876330,40.42,1136.45947766664,1094.21470567707,1091.28315612311,1109.16825726288,1028.99794845087,1060.81891467206,1077.31659341527,1249.05835109849,951.072463276497
"ENSG00000115183.15","ENSG00000115183","TANC1",85461,"protein_coding","2",158968640,159232659,43.43,797.472637761787,877.538526335078,1071.25961197406,812.152489627634,720.791693922853,853.658994542702,972.877050112631,875.962999471669,643.688487308767
"ENSG00000115204.15","ENSG00000115204","MPV17",4358,"protein_coding","2",27309492,27325680,50.33,1024.27678244633,1012.46869256168,901.059486707155,1120.77043568613,968.178580890674,1016.78492198756,766.268388361757,681.304555144631,775.070348004652
"ENSG00000115207.15","ENSG00000115207","GTF3C2",2976,"protein_coding","2",27325849,27356999,46.38,865.757756591543,828.293940120988,872.025347691036,935.135580914104,931.193830347312,833.643543322475,807.136035741051,779.487542414847,908.931111732534
"ENSG00000115211.17","ENSG00000115211","EIF2B4",8890,"protein_coding","2",27364352,27370338,50.08,584.081641418801,429.412791786862,504.593312556007,539.501296681214,518.608390952475,509.393233554789,578.958337873328,555.801084460094,509.827723580885
"ENSG00000115216.14","ENSG00000115216","NRBP1",29959,"protein_coding","2",27427790,27442259,48.61,1970.51342908723,1898.8712444153,1926.26494713841,1964.24880705655,1868.14084411248,2098.62006044085,2598.50124586676,2329.07121107087,2303.72721773664
"ENSG00000115226.10","ENSG00000115226","FNDC4",64838,"protein_coding","2",27491883,27495200,57.44,338.986839904858,366.379721432827,175.206011304169,417.678423237069,341.903471689746,241.186187203741,148.712827963541,152.823954098858,200.791145591823
"ENSG00000115232.14","ENSG00000115232","ITGA4",3676,"protein_coding","2",181457202,181538940,36.03,257.288572733543,272.815007626057,410.482655055482,303.9770746892,295.056121001487,370.285847574208,676.586606612752,824.737093069817,705.661063108713
"ENSG00000115233.12","ENSG00000115233","PSMD14",10213,"protein_coding","2",161308425,161411717,35.34,741.381290151631,705.182474585764,769.905272530892,585.910010374222,770.104694647336,909.702257959339,1254.40973205888,1221.73786768417,1106.41705328169
"ENSG00000115234.11","ENSG00000115234","SNX17",9784,"protein_coding","2",27370496,27377535,53.1,2743.59852440982,2555.79402451125,2448.87944942856,2583.8051348582,2519.07245367565,2858.20643424848,2816.46203188966,2446.03703068843,2616.89530077903
"ENSG00000115239.24","ENSG00000115239","ASB3",51130,"protein_coding","2",53532672,53860160,39.55,292.650509270381,328.953835910119,456.536806598292,363.148184647785,328.753338163217,342.26421586589,355.321489714415,362.850170346451,341.262317405033
"ENSG00000115241.11","ENSG00000115241","PPM1G",5496,"protein_coding","2",27381195,27409591,45.39,1166.94390571564,1243.91824776791,1091.28315612311,1312.20637966979,1339.66985301511,1428.10244456323,1773.20181129047,1610.20099123155,1770.76306585711
"ENSG00000115255.12","ENSG00000115255","REEP6",92840,"protein_coding","19",1491166,1497927,60.84,63.4076103419158,63.0330703540348,21.0247213565003,68.4528526971863,46.0254673428504,24.018541464273,36.3267976704833,25.612953200926,51.2306626612883
"ENSG00000115257.15","ENSG00000115257","PCSK4",54760,"protein_coding","19",1481428,1490752,62.23,51.2138391223166,39.3956689712717,26.0306073937623,70.7732883818367,70.6819677050917,55.0424908556256,20.4338236896469,21.3441276674383,26.4416323413101
"ENSG00000115266.12","ENSG00000115266","APC2",10297,"protein_coding","19",1446302,1473244,63.5,17.0712797074389,7.87913379425435,14.0164809043335,16.2430497925527,11.5063668357126,11.0084981711251,32.9211603888755,35.0043693745988,20.6575252666485
"ENSG00000115267.10","ENSG00000115267","IFIH1",64135,"protein_coding","2",162267074,162318684,35.75,80.4788900493547,69.9273124240073,60.0706324471437,109.060477178568,112.598018320902,49.0378554895573,60.166258641738,44.3957855482717,35.5309434586354
"ENSG00000115268.10","ENSG00000115268","RPS15",6209,"protein_coding","19",1438358,1440495,62.72,9817.20520889931,8944.78663992725,10504.3512605905,10453.56275935,9536.31245676952,10828.3591101431,6006.40895232898,4999.64846482075,9694.16345713281
"ENSG00000115271.11","ENSG00000115271","GCA",25801,"protein_coding","2",162318840,162371595,36.25,26.8262966831182,21.6676179341995,47.0553287502626,17.4032676348779,24.6565003622413,29.0224042693299,11.352124272026,11.9527114937655,57.8410707466158
"ENSG00000115274.15","ENSG00000115274","INO80B",83444,"protein_coding","2",74455087,74457944,53.01,204.855356489266,213.721504169149,207.243681942646,240.165093361315,279.440337438735,341.263443304879,281.532681946246,253.568236689167,164.433901122522
"ENSG00000115275.15","ENSG00000115275","MOGS",7841,"protein_coding","2",74461057,74465410,57.9,1949.78401801391,1875.23384303253,1314.54567338499,2128.99974066673,1909.23501138288,1795.38597445441,1531.40156429631,1570.92779632346,1464.20539090005
"ENSG00000115282.21","ENSG00000115282","TTC31",64427,"protein_coding","2",74483073,74494559,50.92,346.303102636617,378.198422124209,347.408490985981,371.269709544061,472.582923609625,410.316750014663,442.732846609015,364.557700559847,355.309434586354
"ENSG00000115286.21","ENSG00000115286","NDUFS7",374291,"protein_coding","19",1383527,1395589,59.57,698.703090883034,746.547927005599,625.735754657747,879.445124482495,819.417695371818,872.673673201918,668.640119622333,565.192500633767,860.179352103243
"ENSG00000115289.14","ENSG00000115289","PCGF1",84759,"protein_coding","2",74505043,74507695,55.26,81.6982671713146,98.4891724281793,99.1165435377871,89.3367738590397,99.4478847943732,91.070303052035,89.6817817490057,94.7679268434261,85.1090040985918
"ENSG00000115295.21","ENSG00000115295","CLIP4",79745,"protein_coding","2",29097705,29199777,38.65,2658.24212587262,2554.80913278697,2177.56042620896,3104.74294606221,2773.85629075214,1870.44391653026,1564.32272468519,1607.63969591145,1332.82353020416
"ENSG00000115306.16","ENSG00000115306","SPTBN1",6711,"protein_coding","2",54456327,54671446,42.78,7732.07033034785,7016.3686437835,6466.60358293502,7763.01758299786,7217.77953937343,6519.03246242809,8072.49556983771,9250.54493106777,6961.58601486054
"ENSG00000115307.17","ENSG00000115307","AUP1",550,"protein_coding","2",74526645,74529760,54.91,1163.28577434976,1185.80963603528,979.151308888442,1135.85326763636,1140.77408342636,1277.98656041152,828.705071857901,934.019026727101,1163.43182301764
"ENSG00000115310.19","ENSG00000115310","RTN4",57142,"protein_coding","2",54972187,55112621,38.6,15617.7821780626,16286.1695527237,14164.6551310365,15797.5261410998,16034.1221855655,16714.903314012,23078.8686450289,23209.6044255724,15978.1826432473
"ENSG00000115317.13","ENSG00000115317","HTRA2",27429,"protein_coding","2",74529596,74533350,54.09,336.548085660938,320.089810391583,347.408490985981,417.678423237069,306.5624878372,342.26421586589,224.772060586116,240.761760088704,233.016885007795
"ENSG00000115318.12","ENSG00000115318","LOXL3",84695,"protein_coding","2",74532258,74555690,50.67,1868.0857508426,2038.72586926331,2832.33031988282,1842.4259336124,2263.46673325375,3574.75958793263,1296.41259186537,1763.8787104371,956.030269340492
"ENSG00000115325.14","ENSG00000115325","DOK1",1796,"protein_coding","2",74549026,74557551,58.43,479.215208930248,440.246600753962,379.446161624458,511.656068465409,502.992607389722,660.509890267507,410.946898647342,417.491137175094,266.895226445099
"ENSG00000115339.14","ENSG00000115339","GALNT3",2591,"protein_coding","2",165747588,165846201,36.91,10.9743940976393,3.93956689712717,14.0164809043335,2.32043568465038,0,13.0100432931479,12.4873366992286,5.1225906401852,53.7095656932861
"ENSG00000115350.12","ENSG00000115350","POLE4",56655,"protein_coding","2",74958643,74970128,38.69,512.138391223166,507.219238005124,336.395541704005,411.877334025443,429.023106302998,557.430316483335,397.324349520911,376.510412053612,520.569636719542
"ENSG00000115353.11","ENSG00000115353","TACR1",6869,"protein_coding","2",75046463,75199520,40.29,13.4131483415591,5.90935034569076,0,22.0441390041786,10.6844834903046,1.00077256101137,1.1352124272026,9.39141617367286,0
"ENSG00000115355.18","ENSG00000115355","CCDC88A",55704,"protein_coding","2",55287842,55419895,36.44,2168.05252284474,2302.67685137083,2093.46154078296,2461.98226141406,2422.91210226291,1756.35584457496,1534.80720157792,1840.71757003988,1616.24477686258
"ENSG00000115363.14","ENSG00000115363","EVA1A",84141,"protein_coding","2",75469302,75569722,41.76,426.781992685972,511.158804902251,467.549755880268,320.220124481753,390.39458906882,474.366193919391,407.541261365735,448.226681016205,732.928996460689
"ENSG00000115364.14","ENSG00000115364","MRPL19",9801,"protein_coding","2",75646783,75690851,36.97,903.5584473723,865.719825643696,839.987677052559,864.362292532267,845.717962424876,655.50602746245,838.921983702724,825.590858176514,1001.47682492712
"ENSG00000115365.13","ENSG00000115365","LANCL1",10314,"protein_coding","2",210427131,210477652,38.19,1444.9618895225,1385.74265606448,1181.38910479383,1587.17800830086,1417.74877082887,1121.86604089375,1426.96202099367,1278.08636472621,1290.6821786602
"ENSG00000115368.10","ENSG00000115368","WDR75",84128,"protein_coding","2",189441446,189475552,37.02,423.123861320092,467.823569033852,616.725159790675,459.446265560776,480.801757063705,428.330656112868,592.580886999759,664.229253010681,566.842493316835
"ENSG00000115380.20","ENSG00000115380","EFEMP1",2202,"protein_coding","2",55865967,55924139,37.96,7755.23849566509,8312.48615293834,7538.86437211653,5868.38184648082,5351.28246195177,5791.47081057282,6284.53599699361,7281.76259502326,3011.04088286668
"ENSG00000115392.13","ENSG00000115392","FANCL",55120,"protein_coding","2",58159243,58241410,34.78,187.784076781828,147.733758642269,197.231909868122,113.701348547869,136.432635337735,205.158375007332,133.955066409907,129.772296218025,196.659640538494
"ENSG00000115414.21","ENSG00000115414","FN1",2335,"protein_coding","2",215360440,215436073,39.39,157497.187826587,137407.168913174,112298.042651105,101667.569087272,98612.8513154386,79673.5051272375,394896.130139125,294830.704295859,210079.595252719
"ENSG00000115415.21","ENSG00000115415","STAT1",6772,"protein_coding","2",190908460,191020960,38.26,3363.04210236546,3292.49303427404,3146.69996302288,3195.23993776358,3228.35778076279,2611.01561167868,4764.48655696933,4369.56981607797,2715.22512104828
"ENSG00000115419.13","ENSG00000115419","GLS",2744,"protein_coding","2",190880821,190965552,35.11,2866.75561372777,2936.94712180831,2181.56513503877,2309.99372406946,2429.48716902617,1812.3991079916,3628.13891733952,3421.89054764371,3387.83414373035
"ENSG00000115421.13","ENSG00000115421","PAPOLG",64895,"protein_coding","2",60756253,60802086,39.59,270.701721075102,260.996306934675,308.362579895338,305.137292531525,272.86527067547,222.171508544525,190.715687770037,193.80467922034,199.964844581157
"ENSG00000115425.14","ENSG00000115425","PECR",55825,"protein_coding","2",215996329,216082955,42.56,68.2851188297555,66.972637251162,87.1024170483583,58.0108921162596,78.0789178137641,32.024721952364,76.0592326225744,64.8861481090125,66.9303818639411
"ENSG00000115446.12","ENSG00000115446","UNC50",25972,"protein_coding","2",98608579,98618515,42.81,408.491335856573,438.276817305398,341.401427741267,462.926919087751,377.244455542292,328.253400011731,447.273696317826,450.787976336297,266.068925434433
"ENSG00000115457.10","ENSG00000115457","IGFBP2",3485,"protein_coding","2",216632828,216664436,50.33,20.7294110733186,22.6525096584812,280.329618086671,15.0828319502275,18.0814335989769,171.132107932945,107.845180584247,67.4474434291051,203.270048623821
"ENSG00000115459.18","ENSG00000115459","ELMOD3",84173,"protein_coding","2",85354394,85391752,46.14,191.442208147707,166.446701403623,139.163631835883,178.673547718079,156.979718972936,117.090389638331,189.580475342835,150.262658778766,144.602676866539
"ENSG00000115461.5","ENSG00000115461","IGFBP5",3488,"protein_coding","2",216672105,216695549,50.76,485769.360960783,558901.431236811,595673.406649574,331925.562292972,429180.907905317,603132.597027042,502198.679183169,428508.975877025,206726.465751437
"ENSG00000115464.15","ENSG00000115464","USP34",9736,"protein_coding","2",61187463,61471087,38.8,3172.81927133971,3148.69884252889,3395.99308767852,3083.85902490036,3133.84119604087,2539.96075984687,2880.03392781301,2849.86792615636,2583.01695934173
"ENSG00000115484.15","ENSG00000115484","CCT4",10575,"protein_coding","2",61868085,61888671,40.97,2787.49610080038,2871.94426800571,2750.23378887173,3131.42795643569,2893.02937583631,2696.08127936464,3164.97224704086,3061.60167261735,3322.55636388774
"ENSG00000115486.13","ENSG00000115486","GGCX",2677,"protein_coding","2",85544720,85561532,46.17,1670.54665708509,1551.20446574382,1417.66692575259,1577.89626556226,1485.14320515233,1282.99042321658,1102.29126681373,1201.24750512343,968.424784500481
"ENSG00000115504.15","ENSG00000115504","EHBP1",23301,"protein_coding","2",62673851,63046487,36.7,1810.77502611048,1648.70874644772,1615.90001282817,1914.35943983657,1762.11789255484,1298.00201163175,1920.77942682681,1781.80777767775,1567.49301723329
"ENSG00000115514.12","ENSG00000115514","TXNDC9",10190,"protein_coding","2",99318982,99340702,42.12,413.368844344413,420.548766268326,480.565059577149,360.827748963134,480.801757063705,404.312114648595,476.789219425094,519.0891848721,680.045731778068
"ENSG00000115520.9","ENSG00000115520","COQ10B",80219,"protein_coding","2",197453493,197475310,41.64,588.959149906641,651.998321474547,556.654527343531,621.876763486302,638.603359382049,648.50061953537,605.068223698988,583.975332981112,540.400860975525
"ENSG00000115524.17","ENSG00000115524","SF3B1",23451,"protein_coding","2",197388515,197435079,39.44,5526.21711672235,5601.07923599056,6576.73307575478,7016.99751038276,6239.73835833786,5255.05671787073,7106.4297942883,7922.08642504641,5889.04730301615
"ENSG00000115525.18","ENSG00000115525","ST3GAL5",8869,"protein_coding","2",85837120,85905199,45.07,399.955696002854,466.83867730957,389.457933698982,476.849533195654,470.939156918808,322.248764645663,403.000411656924,466.155748256853,320.604792138385
"ENSG00000115526.11","ENSG00000115526","CHST10",9486,"protein_coding","2",100391860,100417668,48.92,63.4076103419158,49.2445862140897,79.0929993887392,29.0054460581298,78.9008011591721,61.0471262216938,123.738154565084,141.72500771179,152.039385962533
