"","condition","cycle","region","log2fc.mean.x","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met","log2fc.mean.y","log2fc.norm","log2fc.norm.sd"
"526","control","9","limb development",0.277777777777778,0.327730693416725,1.66666666666667,0.277777777777778,0.327730693416725,1.17983049630021,0,0,0.996831657012484,1,NA,"GO:0060173",61,"FALSE",-0.380706924592109,0.658484702369887,0.328529844845214
"527","control","9","lipoprotein catabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0042159",747,"FALSE",0.0661375661375661,-0.0661375661375661,0.328529844845214
"528","control","9","lipoprotein metabolic process",0.199164583373398,0.229497685299202,1.33333333333333,0.222222222222222,0.272165526975909,1.22474487139159,0,0,0.994146143700587,1,NA,"GO:0042157",93,"FALSE",-0.35209277919292,0.551257362566318,0.328529844845214
"529","control","9","lysosomal lumen acidification",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0007042",747,"FALSE",0.162962962962963,-0.162962962962963,0.328529844845214
"530","control","9","lysosomal protein catabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1905146",747,"FALSE",0.174853802923408,-0.174853802923408,0.328529844845214
"531","control","9","macroautophagy",-0.611111111111111,0.389681731483337,0.666666666666667,0.111111111111111,0.172132593164774,1.54919333848297,4.33333333333333,0.722222222222222,0.997177999946004,1,NA,"GO:0016236",21,"FALSE",-0.78161055985088,0.170499448739769,0.328529844845214
"532","control","9","macromolecule deacylation",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.999999869552145,1,NA,"GO:0098732",306,"FALSE",-0.583030985413487,0.638586540969043,0.328529844845214
"533","control","9","macromolecule glycosylation",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.999999999672351,1,NA,"GO:0043413",306,"FALSE",-0.680636106304434,0.736191661859989,0.328529844845214
"534","control","9","magnesium ion transmembrane transport",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1903830",747,"FALSE",0.0722222222222222,-0.0722222222222222,0.328529844845214
"535","control","9","magnesium ion transport",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0015693",747,"FALSE",0.146296296296296,-0.146296296296296,0.328529844845214
"536","control","9","maintenance of cell number",0.222222222222222,0.172132593164774,1.33333333333333,0.222222222222222,0.172132593164774,0.774596669241483,0,0,0.999992540070749,1,NA,"GO:0098727",81,"FALSE",-0.590443598103379,0.812665820325602,0.328529844845214
"537","control","9","maintenance of protein location",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.999999938135429,1,NA,"GO:0045185",306,"FALSE",0.0473405754101802,0.00821498014537534,0.328529844845214
"538","control","9","maintenance of protein location in cell",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.999990952614206,1,NA,"GO:0032507",306,"FALSE",0.170513591313721,-0.114958035758166,0.328529844845214
"539","control","9","mammary gland epithelial cell proliferation",0.111111111111111,0.172132593164774,0.666666666666667,0.111111111111111,0.172132593164774,1.54919333848297,0,0,0.995530649049364,1,NA,"GO:0033598",163,"FALSE",0.143650793650794,-0.0325396825396825,0.328529844845214
"540","control","9","membrane assembly",0.111111111111111,0.172132593164774,0.666666666666667,0.111111111111111,0.172132593164774,1.54919333848297,0,0,0.999828099395692,1,NA,"GO:0071709",163,"FALSE",0.188067394206604,-0.0769562830954927,0.328529844845214
"541","control","9","membrane biogenesis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0044091",747,"FALSE",0.154615512608682,-0.154615512608682,0.328529844845214
"542","control","9","membrane docking",0.111111111111111,0.172132593164774,0.666666666666667,0.111111111111111,0.172132593164774,1.54919333848297,0,0,0.999866714044861,1,NA,"GO:0022406",163,"FALSE",-0.135464047547314,0.246575158658425,0.328529844845214
"543","control","9","membrane fission",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0090148",747,"FALSE",0.101030357169567,-0.101030357169567,0.328529844845214
"544","control","9","mesenchymal cell differentiation",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.999999999347524,1,NA,"GO:0048762",306,"FALSE",-0.398073891383472,0.453629446939028,0.328529844845214
"545","control","9","metallo-sulfur cluster assembly",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0031163",747,"FALSE",0.0821677248982502,-0.0821677248982502,0.328529844845214
"546","control","9","methylation",-0.555555555555556,0.583730023847275,0.666666666666667,0.111111111111111,0.172132593164774,1.54919333848297,4,0.666666666666667,0.995110623957811,1,NA,"GO:0032259",25,"FALSE",-0.648710093290499,0.0931545377349432,0.328529844845214
"547","control","9","microtubule cytoskeleton organization involved in mitosis",0.287218055635684,0.238957217802444,2,0.333333333333333,0.298142396999972,0.894427190999916,0,0,0.990416118570014,1,NA,"GO:1902850",57,"FALSE",-0.440719374035461,0.727937429671145,0.328529844845214
"548","control","9","microtubule depolymerization",0.111111111111111,0.172132593164774,0.666666666666667,0.111111111111111,0.172132593164774,1.54919333848297,0,0,0.998464540842163,1,NA,"GO:0007019",163,"FALSE",0.222128736789657,-0.111017625678546,0.328529844845214
"549","control","9","microtubule organizing center localization",0.111111111111111,0.172132593164774,0.666666666666667,0.111111111111111,0.172132593164774,1.54919333848297,0,0,0.998233259906373,1,NA,"GO:0061842",163,"FALSE",0.215580621719831,-0.10446951060872,0.328529844845214
"550","control","9","microtubule polymerization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0046785",747,"FALSE",-0.144803667262604,0.144803667262604,0.328529844845214
"551","control","9","miRNA processing",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0035196",747,"FALSE",0.17962962962963,-0.17962962962963,0.328529844845214
"552","control","9","mitochondrial calcium ion homeostasis",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.999958887600261,1,NA,"GO:0051560",306,"FALSE",0.0925925925925926,-0.037037037037037,0.328529844845214
"553","control","9","mitochondrial calcium ion transmembrane transport",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006851",747,"FALSE",0.109259259259259,-0.109259259259259,0.328529844845214
"554","control","9","mitochondrial gene expression",0.222222222222222,0.272165526975909,1.33333333333333,0.222222222222222,0.272165526975909,1.22474487139159,0,0,0.999848160064218,1,NA,"GO:0140053",81,"FALSE",-0.506597477088613,0.728819699310835,0.328529844845214
"555","control","9","mitochondrial genome maintenance",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.999815342635156,1,NA,"GO:0000002",306,"FALSE",0.0555555555555556,0,0.328529844845214
"556","control","9","mitochondrial membrane organization",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.999999541401265,1,NA,"GO:0007006",306,"FALSE",-0.282410383540649,0.337965939096205,0.328529844845214
"557","control","9","mitochondrial outer membrane permeabilization",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.999939957588187,1,NA,"GO:0097345",306,"FALSE",0.179086607156212,-0.123531051600656,0.328529844845214
"558","control","9","mitochondrial respiratory chain complex assembly",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.99999994307845,1,NA,"GO:0033108",306,"FALSE",-0.442668968209707,0.498224523765262,0.328529844845214
"559","control","9","mitochondrial transmembrane transport",0.111111111111111,0.172132593164774,0.666666666666667,0.111111111111111,0.172132593164774,1.54919333848297,0,0,0.9999732668152,1,NA,"GO:1990542",163,"FALSE",-0.259894173229675,0.371005284340786,0.328529844845214
"560","control","9","mitochondrial transport",0.277777777777778,0.250924217569694,1.66666666666667,0.277777777777778,0.250924217569694,0.903327183250897,0,0,0.999907797535564,1,NA,"GO:0006839",61,"FALSE",-0.430554851291759,0.708332629069537,0.328529844845214
"561","control","9","mitochondrion distribution",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048311",747,"FALSE",0.0185185185185185,-0.0185185185185185,0.328529844845214
"562","control","9","mitochondrion localization",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.999988779559914,1,NA,"GO:0051646",306,"FALSE",0.182790310859916,-0.12723475530436,0.328529844845214
"563","control","9","mitochondrion morphogenesis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0070584",747,"FALSE",0.142049570119175,-0.142049570119175,0.328529844845214
"564","control","9","mitotic cytokinesis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0000281",747,"FALSE",-0.537144444413919,0.537144444413919,0.328529844845214
"565","control","9","monosaccharide biosynthetic process",0.0880534722622867,0.215686077122914,0.666666666666667,0.111111111111111,0.272165526975909,2.44948974278318,0,0,0.998554587461833,1,NA,"GO:0046364",220,"FALSE",-0.221707043637439,0.309760515899726,0.328529844845214
"566","control","9","monosaccharide metabolic process",0.333333333333333,0.298142396999972,2,0.333333333333333,0.298142396999972,0.894427190999916,0,0,0.999510837455657,1,NA,"GO:0005996",47,"FALSE",-0.694947735157524,1.02828106849086,0.328529844845214
"567","control","9","morphogenesis of an epithelial sheet",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.9999962601903,1,NA,"GO:0002011",306,"FALSE",0.169813425952635,-0.11425787039708,0.328529844845214
"568","control","9","movement in host",0.166666666666667,0.182574185835055,1,0.166666666666667,0.182574185835055,1.09544511501033,0,0,0.999959013934238,1,NA,"GO:0044000",112,"FALSE",-0.229642939156479,0.396309605823146,0.328529844845214
"569","control","9","mRNA export from nucleus",0.111111111111111,0.172132593164774,0.666666666666667,0.111111111111111,0.172132593164774,1.54919333848297,0,0,0.999822414735873,1,NA,"GO:0006406",163,"FALSE",0.0692592625915116,0.0418518485195995,0.328529844845214
"570","control","9","multicellular organism growth",0.166666666666667,0.278886675511358,1,0.166666666666667,0.278886675511358,1.67332005306815,0,0,0.99890581073803,1,NA,"GO:0035264",112,"FALSE",-0.449352741359572,0.616019408026239,0.328529844845214
"571","control","9","myeloid cell homeostasis",0.166666666666667,0.182574185835055,1,0.166666666666667,0.182574185835055,1.09544511501033,0,0,0.999996249959605,1,NA,"GO:0002262",112,"FALSE",-0.443940830223152,0.610607496889819,0.328529844845214
"572","control","9","NADP metabolic process",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.999995436617263,1,NA,"GO:0006739",306,"FALSE",0.279576722908972,-0.224021167353416,0.328529844845214
"573","control","9","NADPH regeneration",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006740",747,"FALSE",0.101322751322751,-0.101322751322751,0.328529844845214
"574","control","9","ncRNA processing",-0.601670833253205,0.233630358710313,2.66666666666667,0.444444444444444,0.272165526975909,0.612372435695795,6,1,0.987632232221737,1,NA,"GO:0034470",21,"FALSE",-0.578465237276704,-0.0232055959765007,0.328529844845214
"575","control","9","negative regulation of catabolic process",-0.0230576388488247,0.498273046021546,2.33333333333333,0.388888888888889,0.490653381462658,1.26168012376112,2.16666666666667,0.361111111111111,0.999746793292332,1,NA,"GO:0009895",451,"FALSE",-0.340640425146311,0.317582786297487,0.328529844845214
"576","control","9","negative regulation of cell projection organization",0.111111111111111,0.172132593164774,0.666666666666667,0.111111111111111,0.172132593164774,1.54919333848297,0,0,0.999999513062821,1,NA,"GO:0031345",163,"FALSE",-0.334702632295737,0.445813743406848,0.328529844845214
"577","control","9","negative regulation of defense response to virus",0.111111111111111,0.172132593164774,0.666666666666667,0.111111111111111,0.172132593164774,1.54919333848297,0,0,0.995851472553688,1,NA,"GO:0050687",163,"FALSE",0.273492066824316,-0.162380955713205,0.328529844845214
"578","control","9","negative regulation of growth",0.333333333333333,0.298142396999972,2,0.333333333333333,0.298142396999972,0.894427190999916,0,0,0.999333367900702,1,NA,"GO:0045926",47,"FALSE",-0.552658762385647,0.88599209571898,0.328529844845214
"579","control","9","negative regulation of GTPase activity",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.999976689447699,1,NA,"GO:0034260",306,"FALSE",0.133068783068783,-0.0775132275132275,0.328529844845214
"580","control","9","negative regulation of mitotic nuclear division",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0045839",747,"FALSE",0.164814814814815,-0.164814814814815,0.328529844845214
"581","control","9","negative regulation of phosphorus metabolic process",-0.666666666666667,0.210818510677892,2,0.333333333333333,0.210818510677892,0.632455532033676,6,1,0.997429163615228,1,NA,"GO:0010563",20,"FALSE",-0.785359686934916,0.118693020268249,0.328529844845214
"582","control","9","negative regulation of protein phosphorylation",-0.111111111111111,0.403686713879666,1.66666666666667,0.277777777777778,0.250924217569694,0.903327183250897,2.33333333333333,0.388888888888889,0.999998076845002,1,NA,"GO:0001933",163,"FALSE",-0.673015771303807,0.561904660192696,0.328529844845214
"583","control","9","negative regulation of transferase activity",0.222222222222222,0.172132593164774,2,0.333333333333333,0.365148371670111,1.09544511501033,0.333333333333333,0.0555555555555556,0.992453370466472,1,NA,"GO:0051348",81,"FALSE",-0.466214516536719,0.688436738758941,0.328529844845214
"584","control","9","neural tube development",0.365831250040064,0.07960331363496,2.33333333333333,0.388888888888889,0.136082763487954,0.349927106111883,0,0,0.992382570108724,1,NA,"GO:0021915",42,"FALSE",-0.464089196468445,0.829920446508509,0.328529844845214
"585","control","9","neuron apoptotic process",0.111111111111111,0.172132593164774,0.666666666666667,0.111111111111111,0.172132593164774,1.54919333848297,0,0,0.999999995897867,1,NA,"GO:0051402",163,"FALSE",-0.493837814499709,0.60494892561082,0.328529844845214
"586","control","9","neuron death",-0.277777777777778,0.680413817439772,1.33333333333333,0.222222222222222,0.272165526975909,1.22474487139159,3,0.5,0.998263110385435,1,NA,"GO:0070997",61,"FALSE",-0.394334211597526,0.116556433819748,0.328529844845214
"587","control","9","neuron projection organization",0.0555555555555556,0.136082763487954,0.333333333333333,0.0555555555555556,0.136082763487954,2.44948974278318,0,0,0.999998760975001,1,NA,"GO:0106027",306,"FALSE",-0.17686874992941,0.232424305484966,0.328529844845214
"588","control","9","neurotrophin signaling pathway",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0038179",747,"FALSE",0.180673908743514,-0.180673908743514,0.328529844845214
"589","control","9","non-membrane-bounded organelle assembly",-0.666666666666667,0.298142396999972,1,0.166666666666667,0.182574185835055,1.09544511501033,5,0.833333333333333,0.996603939252184,1,NA,"GO:0140694",20,"FALSE",-0.431333604469456,-0.23533306219721,0.328529844845214
"590","control","9","nonribosomal peptide biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0019184",747,"FALSE",0.0616012268638712,-0.0616012268638712,0.328529844845214
"591","control","9","nuclear chromosome segregation",-0.15722638880876,0.710454269363006,2.66666666666667,0.444444444444444,0.583730023847275,1.31339255365637,3.33333333333333,0.555555555555556,0.98337264539391,1,NA,"GO:0098813",122,"FALSE",-0.521600359463236,0.364373970654477,0.328529844845214
"592","control","9","nuclear envelope organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006998",747,"FALSE",0.025368981508191,-0.025368981508191,0.328529844845214
"593","control","9","nuclear transport",0.0419381945646373,0.469788782916309,4,0.666666666666667,0.210818510677892,0.316227766016838,3.33333333333333,0.555555555555556,0.999523624744643,1,NA,"GO:0051169",347,"FALSE",-0.667221897339865,0.709160091904502,0.328529844845214
