"variant_type","bin","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj",sample
"snv noncoding transcript intron","(35.7,59.4]",0,4.98764592944256e-06,-7.18946328189015e-06,0.0029,0.029,E2_08_16
"snv noncoding transcript intron","(59.4,99]",0,0,0,1,1,E2_08_16
"snv noncoding upstream gene","[0,1]",0.172185430463576,0.175456854964113,-0.00379320937104142,0.8743,0.971444444444444,E2_08_16
"snv noncoding upstream gene","(1,1.67]",0.109271523178808,0.0936215156280262,0.0206535884534039,0.3304,0.6608,E2_08_16
"snv noncoding upstream gene","(1.67,2.78]",0.152317880794702,0.141197251596863,0.0141883525825543,0.5557,0.694625,E2_08_16
"snv noncoding upstream gene","(2.78,4.63]",0.152317880794702,0.190313787132227,-0.0465725317298452,0.0706,0.353,E2_08_16
"snv noncoding upstream gene","(4.63,7.71]",0.21523178807947,0.19745891136162,0.0214963850012072,0.4252,0.694625,E2_08_16
"snv noncoding upstream gene","(7.71,12.8]",0.132450331125828,0.145675162341436,-0.0165467965816022,0.4871,0.694625,E2_08_16
"snv noncoding upstream gene","(12.8,21.4]",0.0662251655629139,0.0508145134848584,0.0210986462928356,0.208,0.52,E2_08_16
"snv noncoding upstream gene","(21.4,35.7]",0,0.00530964103855161,-0.00762860866600357,0.108,0.36,E2_08_16
"snv noncoding upstream gene","(35.7,59.4]",0,0.000152362452304033,-0.000219474984784793,0.0505,0.353,E2_08_16
"snv noncoding upstream gene","(59.4,99]",0,0,0,1,1,E2_08_16
"undefined","[0,1]",NA,0.0968109339407745,NA,NA,NA,E2_08_16
"undefined","(1,1.67]",NA,0.0660592255125285,NA,NA,NA,E2_08_16
"undefined","(1.67,2.78]",NA,0.0865603644646925,NA,NA,NA,E2_08_16
"undefined","(2.78,4.63]",NA,0.16628701594533,NA,NA,NA,E2_08_16
"undefined","(4.63,7.71]",NA,0.222095671981777,NA,NA,NA,E2_08_16
"undefined","(7.71,12.8]",NA,0.136674259681093,NA,NA,NA,E2_08_16
"undefined","(12.8,21.4]",NA,0.200455580865604,NA,NA,NA,E2_08_16
"undefined","(21.4,35.7]",NA,0.0250569476082005,NA,NA,NA,E2_08_16
"undefined","(35.7,59.4]",NA,0,NA,NA,NA,E2_08_16
"undefined","(59.4,99]",NA,0,NA,NA,NA,E2_08_16
"snv coding","[0,1]",0.043956043956044,0.0575168282178238,-0.0182921204845021,0.5637,0.819125,E3_06_14
"snv coding","(1,1.67]",0.010989010989011,0.0118807164338501,-0.00119758804106061,0.99,0.99,E3_06_14
"snv coding","(1.67,2.78]",0,0.0134445354472164,-0.0191825076093546,0.1186,0.2372,E3_06_14
"snv coding","(2.78,4.63]",0.010989010989011,0.0192506353710833,-0.0116221606515923,0.6115,0.819125,E3_06_14
"snv coding","(4.63,7.71]",0.043956043956044,0.0418717893440966,0.00312258840077121,0.9186,0.99,E3_06_14
"snv coding","(7.71,12.8]",0.263736263736264,0.166889326690215,0.115685053348087,0.0073,0.0675,E3_06_14
"snv coding","(12.8,21.4]",0.197802197802198,0.18117474162777,0.0208740237047524,0.6553,0.819125,E3_06_14
"snv coding","(21.4,35.7]",0.373626373626374,0.478579035331862,-0.105471456131547,0.0222,0.074,E3_06_14
"snv coding","(35.7,59.4]",0.0549450549450549,0.0292710571698348,0.0357183409245384,0.1051,0.2372,E3_06_14
"snv coding","(59.4,99]",0,0.000121334366247948,-0.00017425930700144,0.0135,0.0675,E3_06_14
"snv noncoding 3prime UTR","[0,1]",0.112903225806452,0.106239801378122,0.00947362274512929,0.8559,1,E3_06_14
"snv noncoding 3prime UTR","(1,1.67]",0.032258064516129,0.0666563982784113,-0.046736239594668,0.2476,0.619,E3_06_14
"snv noncoding 3prime UTR","(1.67,2.78]",0.161290322580645,0.105675961945209,0.0715818818064995,0.1336,0.619,E3_06_14
"snv noncoding 3prime UTR","(2.78,4.63]",0.161290322580645,0.164583688162167,-0.00306178069952823,0.9367,1,E3_06_14
"snv noncoding 3prime UTR","(4.63,7.71]",0.225806451612903,0.204326967666408,0.0266419815739915,0.6604,1,E3_06_14
"snv noncoding 3prime UTR","(7.71,12.8]",0.17741935483871,0.182603455484459,-0.00526722637266819,0.9176,1,E3_06_14
"snv noncoding 3prime UTR","(12.8,21.4]",0.112903225806452,0.165275545203913,-0.0653026031948169,0.2284,0.619,E3_06_14
"snv noncoding 3prime UTR","(21.4,35.7]",0.0161290322580645,0.00439927532594521,0.0167948482488567,0.0709,0.619,E3_06_14
"snv noncoding 3prime UTR","(35.7,59.4]",0,0.000238906555366013,-0.000342238801529843,1,1,E3_06_14
"snv noncoding 3prime UTR","(59.4,99]",0,0,0,1,1,E3_06_14
"snv noncoding 5prime UTR","[0,1]",0.0909090909090909,0.0289921104356002,0.0859552684322489,0.1148,0.574,E3_06_14
"snv noncoding 5prime UTR","(1,1.67]",0,0.0168920427668568,-0.0231512340208893,1,1,E3_06_14
"snv noncoding 5prime UTR","(1.67,2.78]",0,0.0314885861730364,-0.04294619842395,0.2639,0.65975,E3_06_14
"snv noncoding 5prime UTR","(2.78,4.63]",0.0909090909090909,0.0611389974964499,0.0430703849342573,0.7536,1,E3_06_14
"snv noncoding 5prime UTR","(4.63,7.71]",0.181818181818182,0.161389503522561,0.0315628229668794,0.8213,1,E3_06_14
"snv noncoding 5prime UTR","(7.71,12.8]",0.181818181818182,0.349357052072563,-0.183067141134807,0.2184,0.65975,E3_06_14
"snv noncoding 5prime UTR","(12.8,21.4]",0.454545454545455,0.309461810805312,0.15992527294401,0.3311,0.6622,E3_06_14
"snv noncoding 5prime UTR","(21.4,35.7]",0,0.0396985355019862,-0.0539536053659223,0.8557,1,E3_06_14
"snv noncoding 5prime UTR","(35.7,59.4]",0,0.00158136122563367,-0.00217718953299196,0.0181,0.181,E3_06_14
"snv noncoding 5prime UTR","(59.4,99]",0,0,0,1,1,E3_06_14
"snv noncoding downstream gene","[0,1]",0.195402298850575,0.190802293317324,0.0056899847867307,0.7737,0.918333333333333,E3_06_14
"snv noncoding downstream gene","(1,1.67]",0.09688013136289,0.0995035319306956,-0.00335791167231505,0.8265,0.918333333333333,E3_06_14
"snv noncoding downstream gene","(1.67,2.78]",0.170771756978654,0.149718974467755,0.0262888613120558,0.145,0.29,E3_06_14
"snv noncoding downstream gene","(2.78,4.63]",0.182266009852217,0.194376777914837,-0.0145759862102334,0.4489,0.641285714285714,E3_06_14
"snv noncoding downstream gene","(4.63,7.71]",0.164203612479475,0.188636377168083,-0.0298404144905597,0.1133,0.28325,E3_06_14
"snv noncoding downstream gene","(7.71,12.8]",0.154351395730706,0.126883155686229,0.0348432839682408,0.0395,0.1975,E3_06_14
"snv noncoding downstream gene","(12.8,21.4]",0.0295566502463054,0.0430499879259197,-0.0187415463861015,0.0976,0.28325,E3_06_14
"snv noncoding downstream gene","(21.4,35.7]",0.00656814449917898,0.00670610392859552,-0.000190251441471724,0.9672,0.9672,E3_06_14
"snv noncoding downstream gene","(35.7,59.4]",0,0.000321662429924894,-0.000463618755149678,0.1833,0.3055,E3_06_14
"snv noncoding downstream gene","(59.4,99]",0,1.13523063687085e-06,-1.63646446895927e-06,7e-04,0.007,E3_06_14
"snv noncoding intergenic","[0,1]",0.18705035971223,0.223011191102198,-0.0430241971291422,0,0,E3_06_14
"snv noncoding intergenic","(1,1.67]",0.139773895169579,0.121304018078509,0.0235925910221114,0.0024,0.012,E3_06_14
"snv noncoding intergenic","(1.67,2.78]",0.176772867420349,0.167761508788325,0.0111182967852071,0.2198,0.4396,E3_06_14
"snv noncoding intergenic","(2.78,4.63]",0.191161356628983,0.188072733488666,0.00377500943231524,0.6874,0.85925,E3_06_14
"snv noncoding intergenic","(4.63,7.71]",0.175745118191161,0.159343174726212,0.0202948364042095,0.0231,0.077,E3_06_14
"snv noncoding intergenic","(7.71,12.8]",0.0945529290853032,0.10300334051855,-0.0110749842107847,0.1457,0.36425,E3_06_14
"snv noncoding intergenic","(12.8,21.4]",0.0339157245632066,0.0356831791592382,-0.0024554999808143,0.6248,0.85925,E3_06_14
"snv noncoding intergenic","(21.4,35.7]",0.00102774922918808,0.00182085413830185,-0.00114208530940092,0.3197,0.532833333333333,E3_06_14
"snv noncoding intergenic","(35.7,59.4]",0,0,0,1,1,E3_06_14
"snv noncoding intergenic","(59.4,99]",0,0,0,1,1,E3_06_14
"snv noncoding intron","[0,1]",0.173623188405797,0.179888597969443,-0.00766079441255543,0.3205,0.7615,E3_06_14
"snv noncoding intron","(1,1.67]",0.104927536231884,0.100716245242082,0.00552385667490315,0.3953,0.7615,E3_06_14
"snv noncoding intron","(1.67,2.78]",0.159130434782609,0.152194204848849,0.00867787608754561,0.2398,0.7615,E3_06_14
"snv noncoding intron","(2.78,4.63]",0.202898550724638,0.199943525280764,0.00357042453352057,0.6626,0.815888888888889,E3_06_14
"snv noncoding intron","(4.63,7.71]",0.191884057971014,0.196740842793629,-0.00584564479284763,0.4569,0.7615,E3_06_14
"snv noncoding intron","(7.71,12.8]",0.127536231884058,0.125739677855112,0.00231724097183613,0.7343,0.815888888888889,E3_06_14
"snv noncoding intron","(12.8,21.4]",0.0391304347826087,0.043815814190352,-0.00648296494874938,0.1623,0.7615,E3_06_14
"snv noncoding intron","(21.4,35.7]",0.000579710144927536,0.000943201880537225,-0.000523826007626121,0.5994,0.815888888888889,E3_06_14
"snv noncoding intron","(35.7,59.4]",0.000289855072463768,1.78627283483889e-05,0.000392345130508575,0.0023,0.023,E3_06_14
"snv noncoding intron","(59.4,99]",0,2.72108843537415e-08,-3.92516677945242e-08,1,1,E3_06_14
"snv noncoding nmd","[0,1]",0.152380952380952,0.174970910044953,-0.0273178569338524,0.5305,0.8135,E3_06_14
"snv noncoding nmd","(1,1.67]",0.0857142857142857,0.100203012495788,-0.0186219359045153,0.6174,0.8135,E3_06_14
"snv noncoding nmd","(1.67,2.78]",0.171428571428571,0.14992179092111,0.0273559751536042,0.5337,0.8135,E3_06_14
"snv noncoding nmd","(2.78,4.63]",0.228571428571429,0.197187545345036,0.0380533982052976,0.3999,0.8135,E3_06_14
"snv noncoding nmd","(4.63,7.71]",0.238095238095238,0.193693772773041,0.0534099642682868,0.2495,0.8135,E3_06_14
"snv noncoding nmd","(7.71,12.8]",0.0857142857142857,0.134446643637888,-0.0627565648481755,0.122,0.61,E3_06_14
"snv noncoding nmd","(12.8,21.4]",0.0380952380952381,0.042487144399436,-0.00584423722034846,0.8244,0.916,E3_06_14
"snv noncoding nmd","(21.4,35.7]",0,0.00677249271171134,-0.00969447813182514,0.6508,0.8135,E3_06_14
"snv noncoding nmd","(35.7,59.4]",0,0.00031668767103668,-0.000454747816347771,0.0346,0.346,E3_06_14
"snv noncoding nmd","(59.4,99]",0,0,0,1,1,E3_06_14
"snv noncoding regulatory","[0,1]",0.156378600823045,0.165385219092058,-0.0110406540107088,0.5924,1,E3_06_14
"snv noncoding regulatory","(1,1.67]",0.119341563786008,0.099788711968276,0.025532966211051,0.1527,1,E3_06_14
"snv noncoding regulatory","(1.67,2.78]",0.137860082304527,0.153375778259272,-0.0193960932464019,0.3348,1,E3_06_14
"snv noncoding regulatory","(2.78,4.63]",0.213991769547325,0.208581939110271,0.00661277797154476,0.764,1,E3_06_14
"snv noncoding regulatory","(4.63,7.71]",0.199588477366255,0.195772659567909,0.00475807255812668,0.8293,1,E3_06_14
"snv noncoding regulatory","(7.71,12.8]",0.111111111111111,0.11620937900727,-0.00648430718142444,0.7195,1,E3_06_14
"snv noncoding regulatory","(12.8,21.4]",0.0596707818930041,0.0592902331464396,0.00059162176272752,0.9692,1,E3_06_14
"snv noncoding regulatory","(21.4,35.7]",0.00205761316872428,0.00159607984850373,0.000667082156632578,0.8334,1,E3_06_14
"snv noncoding regulatory","(35.7,59.4]",0,0,0,1,1,E3_06_14
"snv noncoding regulatory","(59.4,99]",0,0,0,1,1,E3_06_14
"snv noncoding splice","[0,1]",0,0.0804328430154239,-0.108838738355317,0.35,0.763,E3_06_14
"snv noncoding splice","(1,1.67]",0,0.0315858089384115,-0.0435951167718829,0.2024,0.674666666666667,E3_06_14
"snv noncoding splice","(1.67,2.78]",0,0.0407740664511533,-0.056039480985031,0.1838,0.674666666666667,E3_06_14
"snv noncoding splice","(2.78,4.63]",0.117647058823529,0.0584729992748571,0.0806492037381737,0.5341,0.763,E3_06_14
"snv noncoding splice","(4.63,7.71]",0.0588235294117647,0.110588471738776,-0.0653078182485485,0.4984,0.763,E3_06_14
"snv noncoding splice","(7.71,12.8]",0.294117647058824,0.212784034221786,0.0986987837243767,0.4399,0.763,E3_06_14
"snv noncoding splice","(12.8,21.4]",0.235294117647059,0.218599394770836,0.0248164013658968,0.895,0.994444444444444,E3_06_14
"snv noncoding splice","(21.4,35.7]",0.294117647058824,0.244207082026858,0.062133334818878,0.636,0.795,E3_06_14
"snv noncoding splice","(35.7,59.4]",0,0.00255529956189883,-0.00357422061692472,0.0431,0.431,E3_06_14
"snv noncoding splice","(59.4,99]",0,0,0,1,1,E3_06_14
"snv noncoding transcript exon","[0,1]",0.15,0.129336953065817,0.0275299221986195,0.6731,0.961571428571429,E3_06_14
"snv noncoding transcript exon","(1,1.67]",0.125,0.0682266725246758,0.0755676057421671,0.1097,0.455,E3_06_14
"snv noncoding transcript exon","(1.67,2.78]",0.05,0.107509909201572,-0.0757004786025066,0.1987,0.49675,E3_06_14
"snv noncoding transcript exon","(2.78,4.63]",0.175,0.162678401438481,0.0167617917228568,0.8195,1,E3_06_14
"snv noncoding transcript exon","(4.63,7.71]",0.25,0.224395408017301,0.0316565018426583,0.6547,0.961571428571429,E3_06_14
"snv noncoding transcript exon","(7.71,12.8]",0.125,0.216845162806952,-0.111436224468127,0.1099,0.455,E3_06_14
"snv noncoding transcript exon","(12.8,21.4]",0.1,0.0797878663253387,0.0277314632037604,0.6308,0.961571428571429,E3_06_14
"snv noncoding transcript exon","(21.4,35.7]",0.025,0.0105755437133275,0.0206071440110218,0.1365,0.455,E3_06_14
"snv noncoding transcript exon","(35.7,59.4]",0,0.000644082906535963,-0.000918843646003195,1,1,E3_06_14
"snv noncoding transcript exon","(59.4,99]",0,0,0,1,1,E3_06_14
"snv noncoding transcript intron","[0,1]",0.212614445574771,0.186501773926658,0.0314897377887386,0.0406,0.203,E3_06_14
"snv noncoding transcript intron","(1,1.67]",0.103763987792472,0.109902954970461,-0.00794007423297151,0.5457,0.9095,E3_06_14
"snv noncoding transcript intron","(1.67,2.78]",0.149542217700916,0.161545862037058,-0.0149092508659776,0.3137,0.6274,E3_06_14
"snv noncoding transcript intron","(2.78,4.63]",0.183112919633774,0.201491955635832,-0.0221520618399222,0.162,0.54,E3_06_14
"snv noncoding transcript intron","(4.63,7.71]",0.185147507629705,0.183448568102087,0.00215298506538671,0.8932,1,E3_06_14
"snv noncoding transcript intron","(7.71,12.8]",0.113936927772126,0.113338562059214,0.00083703929716782,0.954,1,E3_06_14
"snv noncoding transcript intron","(12.8,21.4]",0.0508646998982706,0.0432311126349078,0.0105477006990645,0.251,0.6274,E3_06_14
"snv noncoding transcript intron","(21.4,35.7]",0.00101729399796541,0.000535133895245297,0.000695473960414308,0.9913,1,E3_06_14
"snv noncoding transcript intron","(35.7,59.4]",0,4.076738537276e-06,-5.87818064778797e-06,0.0037,0.037,E3_06_14
"snv noncoding transcript intron","(59.4,99]",0,0,0,1,1,E3_06_14
"snv noncoding upstream gene","[0,1]",0.167987321711569,0.173888254801209,-0.00714198574226039,0.7043,0.8674,E3_06_14
"snv noncoding upstream gene","(1,1.67]",0.0998415213946117,0.0924041688441058,0.00987413818732196,0.528,0.754285714285714,E3_06_14
"snv noncoding upstream gene","(1.67,2.78]",0.166402535657686,0.141239182186798,0.031578163534064,0.0816,0.330666666666667,E3_06_14
"snv noncoding upstream gene","(2.78,4.63]",0.179080824088748,0.191110998064754,-0.0145134677499687,0.4492,0.754285714285714,E3_06_14
"snv noncoding upstream gene","(4.63,7.71]",0.194928684627575,0.199049433486842,-0.00483015742987226,0.8009,0.8674,E3_06_14
"snv noncoding upstream gene","(7.71,12.8]",0.136291600633914,0.146083014123777,-0.0122620882750199,0.4941,0.754285714285714,E3_06_14
"snv noncoding upstream gene","(12.8,21.4]",0.05229793977813,0.0508222692702509,0.00207734456005401,0.8674,0.8674,E3_06_14
"snv noncoding upstream gene","(21.4,35.7]",0.00316957210776545,0.00522454591531366,-0.00294604375097635,0.3926,0.754285714285714,E3_06_14
"snv noncoding upstream gene","(35.7,59.4]",0,0.000177968017693043,-0.000256512160490972,0.0992,0.330666666666667,E3_06_14
"snv noncoding upstream gene","(59.4,99]",0,1.65289256198347e-07,-2.38265131099401e-07,1e-04,0.001,E3_06_14
"undefined","[0,1]",NA,0.118945868945869,NA,NA,NA,E3_06_14
"undefined","(1,1.67]",NA,0.0641025641025641,NA,NA,NA,E3_06_14
"undefined","(1.67,2.78]",NA,0.12037037037037,NA,NA,NA,E3_06_14
"undefined","(2.78,4.63]",NA,0.135802469135802,NA,NA,NA,E3_06_14
"undefined","(4.63,7.71]",NA,0.209164292497626,NA,NA,NA,E3_06_14
"undefined","(7.71,12.8]",NA,0.118708452041785,NA,NA,NA,E3_06_14
"undefined","(12.8,21.4]",NA,0.214387464387464,NA,NA,NA,E3_06_14
"undefined","(21.4,35.7]",NA,0.0185185185185185,NA,NA,NA,E3_06_14
"undefined","(35.7,59.4]",NA,0,NA,NA,NA,E3_06_14
"undefined","(59.4,99]",NA,0,NA,NA,NA,E3_06_14
"snv coding","[0,1]",0.0779220779220779,0.0574528889446747,0.0280359888413445,0.4047,0.62525,E3_08_16
"snv coding","(1,1.67]",0.038961038961039,0.011843440807542,0.0382433766445097,0.023,0.0766666666666667,E3_08_16
"snv coding","(1.67,2.78]",0.051948051948052,0.013453592198263,0.0538821484646974,0.0054,0.049,E3_08_16
"snv coding","(2.78,4.63]",0.025974025974026,0.0192720432357878,0.00959692283402794,0.7222,0.802444444444444,E3_08_16
"snv coding","(4.63,7.71]",0.038961038961039,0.042104424554541,-0.00407803587733179,0.8807,0.8807,E3_08_16
"snv coding","(7.71,12.8]",0.194805194805195,0.167337242758008,0.0343288810360655,0.4831,0.62525,E3_08_16
"snv coding","(12.8,21.4]",0.155844155844156,0.182129311949534,-0.031611411143016,0.5002,0.62525,E3_08_16
"snv coding","(21.4,35.7]",0.415584415584416,0.476357739072342,-0.0597545820476949,0.2313,0.4626,E3_08_16
"snv coding","(35.7,59.4]",0,0.029945852779712,-0.0423596362989886,0.0554,0.1385,E3_08_16
"snv coding","(59.4,99]",0,0.000103463699595026,-0.000148474781348726,0.0098,0.049,E3_08_16
"snv noncoding 3prime UTR","[0,1]",0.046875,0.108761735643895,-0.0819256345372277,0.1062,0.531,E3_08_16
"snv noncoding 3prime UTR","(1,1.67]",0.046875,0.069286953160958,-0.029894394941136,0.4813,0.9626,E3_08_16
"snv noncoding 3prime UTR","(1.67,2.78]",0.09375,0.107039911005796,-0.0164967639553302,0.7371,1,E3_08_16
"snv noncoding 3prime UTR","(2.78,4.63]",0.15625,0.162247591542568,-0.00628193993367739,0.8978,1,E3_08_16
"snv noncoding 3prime UTR","(4.63,7.71]",0.25,0.200302415836898,0.0598201727926054,0.3429,0.9626,E3_08_16
"snv noncoding 3prime UTR","(7.71,12.8]",0.21875,0.182037096778773,0.0453684357039976,0.4686,0.9626,E3_08_16
"snv noncoding 3prime UTR","(12.8,21.4]",0.1875,0.165681603038468,0.0279017165372164,0.6418,1,E3_08_16
"snv noncoding 3prime UTR","(21.4,35.7]",0,0.00440907190810667,-0.00629569002060382,1,1,E3_08_16
"snv noncoding 3prime UTR","(35.7,59.4]",0,0.000232082622998053,-0.000332108728937162,0.0144,0.144,E3_08_16
"snv noncoding 3prime UTR","(59.4,99]",0,1.53846153846154e-06,-2.20263063299989e-06,1,1,E3_08_16
"snv noncoding 5prime UTR","[0,1]",0.0625,0.0283711034436204,0.0489436334846994,0.2452,0.474,E3_08_16
"snv noncoding 5prime UTR","(1,1.67]",0,0.0188482422055331,-0.0256579009675087,0.1828,0.474,E3_08_16
"snv noncoding 5prime UTR","(1.67,2.78]",0,0.0289514533812458,-0.0392999722675541,0.2589,0.474,E3_08_16
"snv noncoding 5prime UTR","(2.78,4.63]",0,0.0598579976489462,-0.080353826113521,0.1974,0.474,E3_08_16
"snv noncoding 5prime UTR","(4.63,7.71]",0.1875,0.152144928925388,0.0506216912563338,0.7654,0.95675,E3_08_16
"snv noncoding 5prime UTR","(7.71,12.8]",0.25,0.356209508881806,-0.108326646922061,0.4384,0.626285714285714,E3_08_16
"snv noncoding 5prime UTR","(12.8,21.4]",0.5,0.31591607518899,0.198290799047684,0.2844,0.474,E3_08_16
"snv noncoding 5prime UTR","(21.4,35.7]",0,0.0379802410373462,-0.0513368785652918,0.2383,0.474,E3_08_16
"snv noncoding 5prime UTR","(35.7,59.4]",0,0.00172044928712498,-0.00236516618671943,1,1,E3_08_16
"snv noncoding 5prime UTR","(59.4,99]",0,0,0,1,1,E3_08_16
"snv noncoding downstream gene","[0,1]",0.211072664359862,0.196782993970295,0.0172618950911027,0.3964,0.660666666666667,E3_08_16
"snv noncoding downstream gene","(1,1.67]",0.0968858131487889,0.101991469996073,-0.00660263097183787,0.6879,0.802222222222222,E3_08_16
"snv noncoding downstream gene","(1.67,2.78]",0.1280276816609,0.151103227087058,-0.029092186747738,0.1192,0.298,E3_08_16
"snv noncoding downstream gene","(2.78,4.63]",0.173010380622837,0.192056693284789,-0.0230974026971017,0.2457,0.4914,E3_08_16
"snv noncoding downstream gene","(4.63,7.71]",0.192041522491349,0.184691418535914,0.00905921617517415,0.6564,0.802222222222222,E3_08_16
"snv noncoding downstream gene","(7.71,12.8]",0.157439446366782,0.124274935367347,0.0420515540162218,0.0176,0.176,E3_08_16
